ordernumber|sapnumber|sap_unit|name|description_long|supplier|tax|ballaststoffe|fettefettungsaeurenp100gml|eiweissp100gml|energiekcalp100gml|energiekjp100gml|fettp100gml|fettefettgsaeurenp100gml|kohlhyalkp100gml|kohlstrp100gml|kohlzkrp100gml|kohlp100gml|fettefettmgsaeurenp100gml|salz100gml|alkgeh|mainimage_filename|entallerg|mentallerg|zutaten|bio|vegan|vegetarisch|laktosefrei|glutenfrei|fairtrade|pfandpflicht|pfandbetrag|artikeltyp|fsk|inverkehrbringer|grundpreispflicht|grundpreisinhalt|grundpreismasseinheit|grundeinheit|verpackungseinheit|groupid|active|bontext|sapwgr|herkunftsland|pfand_1_sapnumber|pfand_1_plu|pfand_1_count|pfand_1_amount|pfand_2_sapnumber|pfand_2_plu|pfand_2_count|pfand_2_amount|handelsklasse|einzelgewicht|herkunftsland_o_g|nonfoodingredients|warnhinweise|verwendungshinweise|temperaturecondition|pickzone|orderlimit|pet_feeding_table|SAP-WGR|Zusatzkategorie|Altersempfehlung|NOS Artikel|Classification_ID
287271|287271|ST|Schweinemett natur|Portioniert zu je ca. 500 g. Gewichtsabweichung max. +/- 10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287271.jpg|||Zutaten: Schweinemett mager|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,5|||||||50|||1011|||cls_de_cc_320300
287272|287272|ST|Pansen|Portioniert zu je ca. 1,5 kg. Gewichtsabweichung max. +/- 10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287272.jpg|||Zutaten: Rind|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||1,5|||||||50|||1011|||cls_de_cc_320300
287278|287278|ST|Entrecote geschnitten|Inhalt: 1 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287278.jpg|||Zutaten: 90% Rindfleisch, Pflanzliches Fett gehärtet (Raps, Palm), Speisesalz, Gewürze, Kräuter, Zwiebeln, Zucker, Aromen|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,22|||||||50|||1011|||cls_de_cc_320300
287280|287280|ST|Mutzbraten|Inhalt: 3 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287280.jpg|||Zutaten: Schweinefleisch, iodiertes Speisesalz (Kochsalz, Kaliumiodat), Gewürze|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,3|||||||50|||1011|||cls_de_cc_320300
2872801042|2872801042|ST|Mutzbraten|Inhalt: 3 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287280.jpg|||Zutaten: Schweinefleisch, iodiertes Speisesalz (Kochsalz, Kaliumiodat), Gewürze|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,8|||||||50|||1011|||cls_de_cc_320300
287281|287281|ST|Kalbsnierenbraten|Portioniert zu je ca. 1,2 kg. Gewichtsabweichung max. +/- 10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287281.jpg|||Zutaten: KALBFLEISCH, iodiertes Speisesalz (Kochsalz, Kaliumiodat), WEISSER PFEFFER|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||1,2|||||||50|||1011|||cls_de_cc_320300
287282|287282|ST|Kalbsgulasch|Portioniert zu je ca. 1 kg. Gewichtsabweichung max. +/- 10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287282.jpg|||Zutaten: KALBSGULASCH|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||1|||||||50|||1011|||cls_de_cc_320300
287295|287295|ST|Pilztöpfchen|Portioniert zu je ca. 600 g in der Backofenschale. Gewichtsabweichung max. +/- 10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287295.jpg|||Zutaten: 75% Schweinefleisch, Hubertus Würzsauce (Rapsöl, Trinkwasser, Zwiebeln, iodiertes Speisesalz (Kochsalz, Kaliumiodat), Madeira, Rotwein, Gewürze, Kräuter, Modifizierte Stärke: E1422, Branntweinessig, WÜRZE (enthält SOJA), MILCHEIWEIß, Dextrose, Maltodextrin, Hefeextrakt, Verdickungsmittel: E412, E415; Gewürzextrakt, Aromen), 10% Champignons (Champignons, Antioxidationsmittel: E300, Säuerungsmittel: E330, Salz)|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,6|||||||50|||1011|||cls_de_cc_320300
287296|287296|ST|Pfeffertöpfchen|Portioniert zu je ca. 600 g in der Backofenschale. Gewichtsabweichung max. +/- 10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287296.jpg|||Zutaten: Pfeffertöpfchen (Schweinefleisch in Marinade mit Pfeffer) Schweinefleisch 75%, Marinox Pfefferrahm (Pflanzliches Öl (Raps), Trinkwasser, Pfeffer grün, Speisesalz, Karamelzuckersirup, SAHNEPULVER, Zucker, BUTTERPULVER, Rauchsalz, Gewürze, Zwiebeln, Kräuter, Branntweinessig, Weinessig, natürliche Aromen)|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,6|||||||50|||1011|||cls_de_cc_320300
287297|287297|ST|Schweinemedaillons in Metaxasoße|Portioniert zu je ca. 600 g in der Backofenschale. Gewichtsabweichung max. +/- 10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287297.jpg|||Zutaten: 75% Schweinefleisch, Zwiebeln, Paprika, SAHNE, Rapsöl, Schmelzkäsezubereitung (MOLKENERZEUGNIS, KÄSE, BUTTER, Trinkwasser, Labcasein, Schmelzsalz E452 und E450 sowie E339, Säureregulator E270), Metaxa Weinbrand, Rindfleischextrakt, Tomatenpüree, Zucker, iodiertes Speisesalz (Kochsalz, Kaliumiodat), Gewürze (enthält SENF, SELLERIE), Kräuter, Branntweinessig, Dextrose, Maltodextrin, aufgeschlossenes Pflanzeneiweiß, Zitronensaft und Zitronensaftkonzentrat, modifizierte Stärke, Verdickungsmittel E415 und E412, Gewürzextrakt, Aromen|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,6|||||||50|||1011|||cls_de_cc_320300
287300|287300|ST|Kartoffelsalat|Portioniert zu je ca. 800 g in der Plastikschale. Gewichtsabweichung max. +/- 10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287300.jpg|||Zutaten: 60% Kartoffeln, Zwiebeln, Gurken, Rindfleisch und Schweinefleisch, EIGELB, Pflanzenöl, Rapsöl, Speck, Trinkwasser, Branntweinessig, iodiertes Nitritpökelsalz (Kochsalz, Kaliumiodat, Konservierungsstoff Natriumnitrit), Gewürze, SENFSAAT, Dextrose, Glucosesirup, LACTOSE, Zucker, Verdickungsmittel: E412, E410; Stabilisator: E450; Säuerungsmittel: E260; Antioxidationsmittel: E300, E385, NATRIUMMETABISULFIT (E224); Süßstoff: E954; Stärke, WEIZENSTÄRK, Würze, NATÜRLICHES AROMA (u.a. SELLERIE), Aromen|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,8|||||||50|||1011|||cls_de_cc_320300
287350|287350|ST|Schweinekammsteak Hausmarke|Inhalt: 4 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287350.jpg|||Zutaten: 90% Schweinefleisch, Pflanzliches Öl (Raps), raffiniertes Rapsöl, Trinkwasser, Zwiebeln, Speisesalz, Gewürze, Gewürzextrakt, Kräuter, Zucker, Würze|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,8|||||||50|||1011|||cls_de_cc_320300
2873501042|2873501042|ST|Schweinekammsteak Hausmarke|Inhalt: 3 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287350.jpg|||Zutaten: 90% Schweinefleisch, Pflanzliches Öl (Raps), raffiniertes Rapsöl, Trinkwasser, Zwiebeln, Speisesalz, Gewürze, Gewürzextrakt, Kräuter, Zucker, Würze|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,6|||||||50|||1011|||cls_de_cc_320300
287384|287384|ST|Rinder Flanksteaks|Inhalt: 1 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287384.jpg|||Zutaten: Rinder Flanksteaks mindestens 14 Tage gereift|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,4|||||||50|||1011|||cls_de_cc_320300
287385|287385|ST|Mittelbug vom Rind|Inhalt: 1 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287385.jpg|||Zutaten: Mittelbug vom Jungbullen ideal für Schmorbraten oder Sauerbraten|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,5|||||||50|||1011|||cls_de_cc_320300
287544|287544|ST|Hackfleisch Schwein ungewürzt|Portioniert zu je ca. 600 g. Gewichtsabweichung max. +/- 10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287544.jpg|||Zutaten: Hackfleisch Schwein ungewürzt|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,6|||||||50|||1011|||cls_de_cc_320300
287156|287156|ST|Ring Fleischwurst|Inhalt: 1 Stück in Verpackung ca. 800|Globus|5|||||||||||||||287156.jpg|||Zutaten: 37% Rindfleisch, 37% Schweinefleisch, Speck, Trinkwasser, Nitritpökelsalz, Stabilisator E450,Dextrose, Geschmacksverstärker E621, Gewürze, Antioxidationsmittel E300, Glucosesirup, Buchenrauch|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,8|||||||50|||1011|||cls_de_cc_320300
287169|287169|ST|Rohesser nach westfälischer Art|Inhalt: 7 Stück in Verpackung|Globus|5|||||||||||||||287169.jpg|||Zutaten: Schweinefleisch, Nitritpökelsalz, Dextrose, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel E300, Säurungsmittel E575 E330, Glucosesirup, Schafsdarm, Emulgator E470a, Aromen, Buchenrauch|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,63|||||||50|||1011|||cls_de_cc_320300
287161|287161|ST|Bratwurst feinzerkleinert|Inhalt: 4 Stück in Verpackung|Globus|5|||||||||||||||287161.jpg|||Zutaten: 35% Schweinefleisch, 30% Rindfleisch, Speck, Trinkwasser, Speisesalz jodiert, Dextrose, Gewürze, Stabilisator E450, Geschmacksverstärker E621, Antioxidationsmittel E300, Säurungsmittel E330, Gluckosesirup, Schweinedarm, Aromen|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,48|||||||50|||1011|||cls_de_cc_320300
287159|287159|ST|Krakauer Würstchen mittelgrob|Inhalt: 5 Stück in Verpackung|Globus|5|||||||||||||||287159.jpg|||Zutaten: 50% Schweinfleisch, 35% Rindfleisch, Speck, Trinkwasser, Nitritpökelsalz (Kochsalz jodiert, Konservierungsstoff E 250) Stabilisator E 450 Dextrose, Geschmacksverstärker E 621, Gewürze, Antioxidationsmittel E 300, Glucosesirup, Schweinedarm, Buchenrauch.|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,55|||||||50|||1011|||cls_de_cc_310200
287170|287170|ST|Mettwurst nach westfälischer Art|Inhalt: 4 Stück in Verpackung|Globus|5|||||||||||||||287170.jpg|||Zutaten: Schweinefleisch, Nitritpökelsalz (Kochsalz jodiert, Konservierungsstoff E 250), Dextrose, LACTOSE, Gewürze, Geschmacksverstärker E 621, Antioxidationsmittel E 300, Säuerungsmittel E 575, E 330, Glucosesirup, Schweinedarm, Emulgator E 470a, Aromen, Buchenrauch.|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,44|||||||50|||1011|||cls_de_cc_310200
287178|287178|ST|Hausmacher Leberwurst|Portioniert zu je ca. 500 g im Ring. Gewichtsabweichung max. +/- 10%|Globus|5|||||||||||||||287178.jpg|||Zutaten: 70 % Schweinefleisch, 20 % Schweineleber, Speisesalz jodiert, Zwiebeln, Gewürze, Geschmacksverstärker E 621, Dextrose, Rindsdarm, Buchenrauch.|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,5|||||||50|||1011|||cls_de_cc_310200
287179|287179|ST|Hausmacher Blutwurst mit Speck|Portioniert zu je ca. 500 g im Ring. Gewichtsabweichung max. +/- 10%|Globus|5|||||||||||||||287179.jpg|||Zutaten: 70 Schweinefleisch, Schwarten, 10 % Speck, Schweineblut, Nitritpökelsalz (Kochsalz jodiert, Konservierungsstoff E 250) Zwiebeln, Gewürze, Dextrose, Geschmacksverstärker E 621, Rindsdarm, Buchenrauch.|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,5|||||||50|||1011|||cls_de_cc_310200
287461|287461|ST|Pizzafleischkäse-Rohmasse|Portioniert zu je ca. 1 kg. Gewichtsabweichung max. +/- 10%. Backzeit: 1,5 Std. bei 130 Grad|Globus|5|||||||||||||||287461.jpg|||Zutaten: 34% Schweinefleisch, 27%Rindfleisch, Trinkwasser, 8% Salami, 8% Paprika, 8% Champignons, 8% KÄSE, Nitritpökelsalz (Kochsalz jodiert, E250, E200, Gewürze, E621, Stabilisator E 450, Dextrose, E575, E330, Glucossirup, E300, E301, Würze, Aromen, Stabilisator E331, Rauch, Speck, Zuckerstoff.|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||1|||||||50|||1011|||cls_de_cc_310200
287218|287218|ST|Rindswurst im Schweinedarm|Inhalt: 5 Stück in Verpackung|Globus|5|||||||||||||||287218.jpg|||Zutaten: 80% Rindfleisch, Trinkwasser, Nitritpökelsalz (Kochsalz jodiert, Konservierungsstoff E 250) Gewürze (u.a. SENF), Dextrose, Stabilisator E 450a, Geschmacksverstärker E 621, Glucosesirup, Aromen, Buchenrauch.|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,55|||||||50|||1011|||cls_de_cc_310200
287166|287166|ST|Käsewürstchen, mittelgrob|Inhalt: 5 Stück in Verpackung|Globus|5|||||||||||||||287166.jpg|||Zutaten: Rindfleisch- und Schweinefleisch, SCHMELZKÄSE, Trinkwasser, 8 % Käse, Nitritpökelsalz (Kochsalz jodiert, Konservierungsstoff E 250), Dextrose, Gewürze, Stabilisator E 450, Geschmackverstärker E 621, Antioxidationsmittel E 300, Citronensäure, Glucosesirup, Michleiweiß, Schafsdarm, Konservierungsstoff E 200, Aromen, Stabilisator E 331, Buchenrauch.|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,55|||||||50|||1011|||cls_de_cc_310200
287164|287164|ST|Hausmacher Bratwurst|Inhalt: 4 Stück in Verpackung|Globus|5|||||||||||||||287164.jpg|||Zutaten: 97% Schweinefleisch, Speisesalz jodiert, Gewürze, Dextrose, Geschmacksverstärker E 621, Antioxidationsmittel: Ascorbinsäure, Schweinedarm.|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,44|||||||50|||1011|||cls_de_cc_310200
2871651031|2871651031|ST|Globus Bratwurst grob|Inhalt: 5 Stück in Verpackung|Globus|5|||||||||||||||2871651031.jpg|||Zutaten: Schweinefleisch, Speisesalz jodiert, Gewürze, Geschmacksverstärker E 621, Antioxidationsmittel: Ascorbinsäure, Dextrose, Schafsdarm.|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,55|||||||50|||1011|||cls_de_cc_310200
2871611031|2871611031|ST|Bratwurst feinzerkleinert|Inhalt: 5 Stück in Verpackung|Globus|5|||||||||||||||2871611031.jpg|||Zutaten: 35% Schweinefleisch, 30% Rindfleisch, Speck, Trinkwasser, Speisesalz jodiert, Dextrose, Gewürze, Stabilisator E 450, Geschmacksverstärker E 621, Antioxidationsmittel E 300, Säuerungsmittel E 330, Glucosesirup, Schweinedarm, Aromen.|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,55|||||||50|||1011|||cls_de_cc_310200
287777|287777|ST|1/2 Fleischwurst mit Knoblauch|Portioniert zu je ca. 400 g. Gewichtsabweichung max. +/- 10%|Globus|5|||||||||||||||287777.jpg|||Zutaten: 37% Rindfleisch, 37% Schweinefleisch, Speck, Trinkwasser, Nitritpökelsalz (Kochsalz jodiert, Konservierungsstoff E250) Stabilisator E450, Dextrose, Geschmacksverstärker E621, Gewürze, Antioxidationsmittel E300, Glucosesirup, Buchenrauch. Der Kunstdarm ist nicht zum Verzehr geeignet!|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,4|||||||50|||1011|||cls_de_cc_310200
287154|287154|ST|Fleischwurst im Ring mit Knoblauch|Portioniert zu je ca. 800 g im Ring. Gewichtsabweichung max. +/- 10%|Globus|5|||||||||||||||287154.jpg|||Zutaten: 37% Rindfleisch, 37% Schweinefleisch, Speck, Trinkwasser, Nitritpökelsalz (Kochsalz jodiert, Konservierungsstoff E 250), Senf und Senferzeugnisse, Sellerie und Sellerieerzeugnisse, Stabilisator E 450, Dextrose, Geschmacksverstärker E 621, Gewürze, Antioxidationsmittel E 300, Glucosesirup, Buchenrauch. Der Kunstdarm ist nicht zum Verzehr geeignet!|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,8|||||||50|||1011|||cls_de_cc_310200
287778|287778|ST|1/2 Fleischwurst ohne Knoblauch|Portioniert zu je ca. 400 g. Gewichtsabweichung max. +/- 10%|Globus|5|||||||||||||||287778.jpg|||Zutaten: 37% Rindfleisch, 37% Schweinefleisch, Speck, Trinkwasser, Nitritpökelsalz (Kochsalz jodiert, Konservierungsstoff E250) Stabilisator E450, Dextrose, Geschmacksverstärker E621, Gewürze, Antioxidationsmittel E300, Glucosesirup, Buchenrauch. Der Kunstdarm ist nicht zum Verzehr geeignet|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,4|||||||50|||1011|||cls_de_cc_310200
287155|287155|ST|Wiener Würstchen|Inhalt: 5 Stück in Verpackung|Globus|5|||||||||||||||287155.jpg|||Zutaten: 45% Rindfleisch, 30% Schweinefleisch, Speck, Trinkwasser, Nitritpökelsalz(Kochsalz jodiert, Konservierungsstoff E 250) Dextrose, Gewürze (u.a. SENF), Geschmacksverstärker E 621, Stabilisator E 450, Antioxidationsmittel E 300, Glucosesirup, Schafsdarm, Buchenrauch, Aromen.|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,55|||||||50|||1011|||cls_de_cc_310200
287157|287157|ST|Bockwürstchen|Inhalt: 5 Stück in Verpackung|Globus|5|||||||||||||||287157.jpg|||Zutaten: 40% Rindfleisch, 34% Schweinefleisch, Speck, Trinkwasser, Nitritpökelsalz (Kochsalz jodiert, Konservierungsstoff E 250) Stabilisator E 450, Dextrose, Geschmacksverstärker E 621, Gewürze, Schweinedarm, Antioxidationsmittel E 300, Glucosesirup, Buchenrauch.|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,55|||||||50|||1011|||cls_de_cc_310200
287185|287185|ST|Kalbswiener mit Schweinefleisch|Inhalt: 5 Stück in Verpackung|Globus|5|||||||||||||||287185.jpg|||Zutaten: 85% Kalbfleisch und Schweinefleisch, Speck, Trinkwasser, Nitritpökelsalz (Kochsalz jodiert, Konservierungsstoff E 250), Stabilisator E 450, Gewürze, Dextrose, Geschmacksverstärker E 621, Ascorbinsäure E 300, Glucosesirup, Aromen, Schafsdarm, Buchenrauch.|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,55|||||||50|||1011|||cls_de_cc_310200
287129|287129|ST|Putensteak bunter Paprika|Portioniert zu je ca. 600 g. Gewichtsabweichung max. +/- 10%|Globus|5|||||||||||||||287129.jpg|||Zutaten: Putenfleisch, Gemüsepaprika, Weißweinessig, Jodsalz, Salfett, aufgeschlossenes Pflanzeneiweiß, Petersilie, Knoblauch, 'Gewürze, Kräuter, Dextrose, Maltodextrin, Sonnenblumenöl, Zucker, Gewürzextrakt, Aroma|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,6|||||||50|||1011|||cls_de_cc_320300
287997|287997|ST|Idar-Obersteiner-Schwenker|Portioniert zu je ca. 1 kg. Gewichtsabweichung max. +/- 10%|Globus|5|||||||||||||||287997.jpg|||Zutaten: Schweinefleisch, Speisesalz jodiert, Gewürze|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||1|||||||50|||1011|||cls_de_cc_320300
287101|287101|ST|Knoblauchsteaks vom Schweinehals|Portioniert zu je ca. 900 g. Gewichtsabweichung max. +/- 10%|Globus|5|||||||||||||||287101.jpg|||Zutaten: 90% Schweinefleisch, Pflanzliches Öl, Speisesalz jodiert, Gewürze, Geschmacksverstärker E 621, Würzmittel, Branntweinessig, Verdickungsmittel E 412, E 415, Michleiweiß, modifizierte Maisstärke, Zuckeraustauschstoff E 420, Trinkwasser, Würze|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,9|||||||50|||1011|||cls_de_cc_320300
287102|287102|ST|Kräuter Steak vom Schweinenacken|Portioniert zu je ca. 900 g. Gewichtsabweichung max. +/- 10%|Globus|5|||||||||||||||287102.jpg|||Zutaten: 90% Schweinefleisch, Speisesalz, Gewürze, Geschmacksverstärker E 621, Lactose, Pflanzliches Fett (teilweise gehärtet), Zucker.|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,9|||||||50|||1011|||cls_de_cc_320300
