categoryIdStibo|parentIdCategoryStibo|name|metatitle|metadescription
cls_de_cc_H60000|cls_de_cc_H00000|Küchenhelfer|"Küchenhelfer bei Globus | Jetzt ansehen"|Küchenhelfer ⮞ Große Auswahl in der Kategorie Haushalt ✓ Top Marken ✓ Hier werden Sie fündig ✓ Alles und mehr bei Globus!
cls_de_cc_H60100|cls_de_cc_H60000|Beutel & Folien|"Beutel & Folien bei Globus | Mehr erfahren"|Beutel & Folien ⮞ Breite Auswahl in der Kategorie Küchenhelfer ✓ Alles was das Herz begehrt ✓ Hier werden Sie fündig ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_H60200|cls_de_cc_H60000|Servietten & Tischdecken|"Servietten & Tischdecken bei Globus | Jetzt ansehen"|Servietten & Tischdecken ⮞ Große Auswahl in der Kategorie Küchenhelfer ✓ Top Marken ✓ Hier werden Sie fündig ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_H60300|cls_de_cc_H60000|Küchenrollen|"Küchenrollen bei Globus | Jetzt stöbern!"|Küchenrollen ⮞ Breite Auswahl in der Kategorie Küchenhelfer ✓ Top Marken ✓ Hier werden Sie fündig ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_H60400|cls_de_cc_H60000|Kochzubehör|"Kochzubehör bei Globus | Alle Produkte ansehen"|Kochzubehör ⮞ Breite Auswahl in der Kategorie Küchenhelfer ✓ Top Marken ✓ Beste Preise ✓ Alles und mehr bei Globus!
cls_de_cc_H60500|cls_de_cc_H60000|Barzubehör|"Barzubehör bei Globus | Schauen Sie vorbei!"|Barzubehör ⮞ Große Auswahl in der Kategorie Küchenhelfer ✓ Top Marken ✓ Beste Preise ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_H60600|cls_de_cc_H60000|Teezubehör|"Teezubehör bei Globus | Suchen und Finden"|Teezubehör ⮞ Riesige Auswahl in der Kategorie Küchenhelfer ✓ Top Marken ✓ Beste Preise ✓ Jetzt Globus erleben!
cls_de_cc_H60700|cls_de_cc_H60000|Schaschlikspieße|"Schaschlikspieße bei Globus | Jetzt informieren!"|Schaschlikspieße ⮞ Viel Auswahl in der Kategorie Küchenhelfer ✓ Top Marken ✓ Beste Preise ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_H60800|cls_de_cc_H60000|Zahnstocher|"Zahnstocher bei Globus | Jetzt stöbern!"|Zahnstocher ⮞ Interessante Auswahl in der Kategorie Küchenhelfer ✓ Top Marken ✓ Hier werden Sie fündig ✓ Jetzt zu Globus!
cls_de_cc_H60900|cls_de_cc_H60000|Aufbewahrung|"Aufbewahrung bei Globus | Mehr erfahren"|Aufbewahrung ⮞ Große Auswahl in der Kategorie Küchenhelfer ✓ Alles was das Herz begehrt ✓ Beste Qualität ✓ Jetzt zu Globus!
cls_de_cc_H61000|cls_de_cc_H60000|Kaffeezubehör|"Kaffeezubehör bei Globus | Schauen Sie vorbei!"|Kaffeezubehör ⮞ Riesige Auswahl in der Kategorie Küchenhelfer ✓ Alles was das Herz begehrt ✓ Beste Preise ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_H61100|cls_de_cc_H60000|Küchentextilien|"Küchentextilien bei Globus | Mehr erfahren"|Küchentextilien ⮞ Umfangreiche Auswahl in der Kategorie Küchenhelfer ✓ Alles was das Herz begehrt ✓ Beste Qualität ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_H61200|cls_de_cc_H60000|Wasserfilter|"Wasserfilter bei Globus | Alle Produkte ansehen"|Wasserfilter ⮞ Große Auswahl in der Kategorie Küchenhelfer ✓ Top Marken ✓ Hier werden Sie fündig ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_H61300|cls_de_cc_H60000|Einkochen|"Einkochen bei Globus | Klicken & entdecken!"|Einkochen ⮞ Interessante Auswahl in der Kategorie Küchenhelfer ✓ Alles was das Herz begehrt ✓ Hier werden Sie fündig ✓ Jetzt Globus erleben!
cls_de_cc_H70000|cls_de_cc_H00000|Backartikel|"Backartikel bei Globus | Schauen Sie vorbei!"|Backartikel ⮞ Viel Auswahl in der Kategorie Haushalt ✓ Alles was das Herz begehrt ✓ Beste Preise ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_H70100|cls_de_cc_H70000|Backbleche|"Backbleche bei Globus | Klicken & entdecken!"|Backbleche ⮞ Breite Auswahl in der Kategorie Backartikel ✓ Top Marken ✓ Hier werden Sie fündig ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_H70200|cls_de_cc_H70000|Backformen|"Backformen bei Globus | Schauen Sie vorbei!"|Backformen ⮞ Viel Auswahl in der Kategorie Backartikel ✓ Top Marken ✓ Beste Preise ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_H70300|cls_de_cc_H70000|Backzubehör|"Backzubehör bei Globus | Klicken & entdecken!"|Backzubehör ⮞ Breite Auswahl in der Kategorie Backartikel ✓ Top Marken ✓ Beste Preise ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_H70400|cls_de_cc_H70000|Pizzasteine|"Pizzasteine bei Globus | Zu unserem Sortiment"|Pizzasteine ⮞ Umfangreiche Auswahl in der Kategorie Backartikel ✓ Top Marken ✓ Beste Preise ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_H80000|cls_de_cc_H00000|Geschirr & Besteck|"Geschirr & Besteck bei Globus | Mehr erfahren"|Geschirr & Besteck ⮞ Große Auswahl in der Kategorie Haushalt ✓ Alles was das Herz begehrt ✓ Beste Preise ✓ Alles und mehr bei Globus!
cls_de_cc_H80100|cls_de_cc_H80000|Geschirr|"Geschirr   bei Globus | Mehr erfahren"|Geschirr   ⮞ Umfangreiche Auswahl in der Kategorie Geschirr & Besteck ✓ Top Marken ✓ Beste Preise ✓ Alles und mehr bei Globus!
cls_de_cc_H80200|cls_de_cc_H80000|Besteck|"Besteck bei Globus | Jetzt ansehen"|Besteck ⮞ Große Auswahl in der Kategorie Geschirr & Besteck ✓ Alles was das Herz begehrt ✓ Hier werden Sie fündig ✓ Jetzt Globus erleben!
cls_de_cc_H80300|cls_de_cc_H80000|Gewürzmühlen|"Gewürzmühlen bei Globus | Klicken & entdecken!"|Gewürzmühlen ⮞ Große Auswahl in der Kategorie Geschirr & Besteck ✓ Top Marken ✓ Hier werden Sie fündig ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_H80400|cls_de_cc_H80000|Salz- & Pfefferstreuer|"Salz- & Pfefferstreuer bei Globus | Mehr erfahren"|Salz- & Pfefferstreuer ⮞ Große Auswahl in der Kategorie Geschirr & Besteck ✓ Top Marken ✓ Beste Preise ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_H80500|cls_de_cc_H80000|Kannen|"Kannen bei Globus | Alle Angebote zeigen"|Kannen ⮞ Große Auswahl in der Kategorie Geschirr & Besteck ✓ Top Marken ✓ Hier werden Sie fündig ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_H80600|cls_de_cc_H80000|Thermoskannen|"Thermoskannen bei Globus | Schauen Sie vorbei!"|Thermoskannen ⮞ Große Auswahl in der Kategorie Geschirr & Besteck ✓ Top Marken ✓ Hier werden Sie fündig ✓ Alles und mehr bei Globus!
cls_de_cc_H80700|cls_de_cc_H80000|Ölspender|"Ölspender bei Globus | Jetzt stöbern!"|Ölspender ⮞ Umfangreiche Auswahl in der Kategorie Geschirr & Besteck ✓ Top Marken ✓ Beste Preise ✓ Jetzt zu Globus!
cls_de_cc_H80800|cls_de_cc_H80000|weitere Streuer & Spender|"Weitere Streuer & Spender bei Globus | Jetzt stöbern!"|Weitere Streuer & Spender ⮞ Große Auswahl in der Kategorie Geschirr & Besteck ✓ Top Marken ✓ Beste Preise ✓ Jetzt Globus erleben!
cls_de_cc_H80900|cls_de_cc_H80000|Tabletts|"Tabletts bei Globus | Jetzt ansehen"|Tabletts ⮞ Große Auswahl in der Kategorie Geschirr & Besteck ✓ Alles was das Herz begehrt ✓ Beste Qualität ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_H90000|cls_de_cc_H00000|Gläser & Tassen|"Gläser & Tassen bei Globus | Alle Produkte ansehen"|Gläser & Tassen ⮞ Breite Auswahl in der Kategorie Haushalt ✓ Alles was das Herz begehrt ✓ Beste Preise ✓ Jetzt zu Globus!
cls_de_cc_H90100|cls_de_cc_H90000|Alltagsgläser|"Alltagsgläser bei Globus | Jetzt informieren!"|Alltagsgläser ⮞ Interessante Auswahl in der Kategorie Gläser & Tassen ✓ Alles was das Herz begehrt ✓ Beste Preise ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_H90200|cls_de_cc_H90000|Biergläser|"Biergläser bei Globus | Klicken & entdecken!"|Biergläser ⮞ Viel Auswahl in der Kategorie Gläser & Tassen ✓ Alles was das Herz begehrt ✓ Beste Qualität ✓ Jetzt zu Globus!
cls_de_cc_H90300|cls_de_cc_H90000|Cocktailgläser|"Cocktailgläser bei Globus | Zu unserem Sortiment"|Cocktailgläser ⮞ Viel Auswahl in der Kategorie Gläser & Tassen ✓ Top Marken ✓ Beste Preise ✓ Jetzt Globus erleben!
cls_de_cc_H90400|cls_de_cc_H90000|Espressotassen|"Espressotassen bei Globus | Alle Angebote zeigen"|Espressotassen ⮞ Große Auswahl in der Kategorie Gläser & Tassen ✓ Top Marken ✓ Hier werden Sie fündig ✓ Jetzt Globus erleben!
cls_de_cc_H90500|cls_de_cc_H90000|Kaffeebecher|"Kaffeebecher bei Globus | Jetzt stöbern!"|Kaffeebecher ⮞ Große Auswahl in der Kategorie Gläser & Tassen ✓ Top Marken ✓ Beste Preise ✓ Jetzt Globus erleben!
cls_de_cc_H90600|cls_de_cc_H90000|Kaffeegläser|"Kaffeegläser bei Globus | Alle Produkte ansehen"|Kaffeegläser ⮞ Große Auswahl in der Kategorie Gläser & Tassen ✓ Alles was das Herz begehrt ✓ Beste Qualität ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_H90700|cls_de_cc_H90000|Schnapsgläser|"Schnapsgläser bei Globus | Alle Produkte ansehen"|Schnapsgläser ⮞ Große Auswahl in der Kategorie Gläser & Tassen ✓ Alles was das Herz begehrt ✓ Hier werden Sie fündig ✓ Alles und mehr bei Globus!
cls_de_cc_H90800|cls_de_cc_H90000|Sekt- & Aperitifgläser|"Sekt- & Aperitifgläser bei Globus | Zu unserem Sortiment"|Sekt- & Aperitifgläser ⮞ Umfangreiche Auswahl in der Kategorie Gläser & Tassen ✓ Top Marken ✓ Beste Qualität ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_H90900|cls_de_cc_H90000|Tassen & Untertassen|"Tassen & Untertassen bei Globus | Jetzt informieren!"|Tassen & Untertassen ⮞ Viel Auswahl in der Kategorie Gläser & Tassen ✓ Top Marken ✓ Beste Qualität ✓ Jetzt zu Globus!
cls_de_cc_H91000|cls_de_cc_H90000|Teegläser|"Teegläser bei Globus | Jetzt informieren!"|Teegläser ⮞ Breite Auswahl in der Kategorie Gläser & Tassen ✓ Alles was das Herz begehrt ✓ Beste Preise ✓ Jetzt Globus erleben!
cls_de_cc_H91100|cls_de_cc_H90000|Thermobecher|"Thermobecher bei Globus | Suchen und Finden"|Thermobecher ⮞ Umfangreiche Auswahl in der Kategorie Gläser & Tassen ✓ Alles was das Herz begehrt ✓ Beste Preise ✓ Jetzt Globus erleben!
cls_de_cc_H91200|cls_de_cc_H90000|Wasserkaraffen|"Wasserkaraffen bei Globus | Jetzt stöbern!"|Wasserkaraffen ⮞ Große Auswahl in der Kategorie Gläser & Tassen ✓ Top Marken ✓ Beste Qualität ✓ Jetzt zu Globus!
cls_de_cc_H91300|cls_de_cc_H90000|Weingläser|"Weingläser bei Globus | Klicken & entdecken!"|Weingläser ⮞ Riesige Auswahl in der Kategorie Gläser & Tassen ✓ Alles was das Herz begehrt ✓ Hier werden Sie fündig ✓ Jetzt Globus erleben!
cls_de_cc_H91400|cls_de_cc_H90000|Weinkaraffen & Dekanter|"Weinkaraffen & Dekanter bei Globus | Jetzt informieren!"|Weinkaraffen & Dekanter ⮞ Breite Auswahl in der Kategorie Gläser & Tassen ✓ Top Marken ✓ Beste Qualität ✓ Alles und mehr bei Globus!
cls_de_cc_H91500|cls_de_cc_H90000|Whiskeygläser|"Whiskeygläser bei Globus | Schauen Sie vorbei!"|Whiskeygläser ⮞ Viel Auswahl in der Kategorie Gläser & Tassen ✓ Alles was das Herz begehrt ✓ Hier werden Sie fündig ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_HA0000|cls_de_cc_H00000|Bad|"Bad bei Globus | Alle Angebote zeigen"|Bad ⮞ Interessante Auswahl in der Kategorie Haushalt ✓ Top Marken ✓ Beste Preise ✓ Jetzt zu Globus!
cls_de_cc_HA0100|cls_de_cc_HA0000|Badutensilien|"Badutensilien bei Globus | Schauen Sie vorbei!"|Badutensilien ⮞ Riesige Auswahl in der Kategorie Bad ✓ Alles was das Herz begehrt ✓ Hier werden Sie fündig ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_HA0200|cls_de_cc_HA0000|Badmöbel|"Badmöbel bei Globus | Alle Angebote zeigen"|Badmöbel ⮞ Riesige Auswahl in der Kategorie Bad ✓ Top Marken ✓ Beste Qualität ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_HB0000|cls_de_cc_H00000|Möbel & Zubehör|"Möbel & Zubehör bei Globus | Jetzt ansehen"|Möbel & Zubehör ⮞ Große Auswahl in der Kategorie Haushalt ✓ Alles was das Herz begehrt ✓ Hier werden Sie fündig ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_HB0100|cls_de_cc_HB0000|Regale|"Regale bei Globus | Klicken & entdecken!"|Regale ⮞ Viel Auswahl in der Kategorie Möbel & Zubehör ✓ Alles was das Herz begehrt ✓ Beste Preise ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_HB0200|cls_de_cc_HB0000|Stühle|"Stühle bei Globus | Alle Angebote zeigen"|Stühle ⮞ Große Auswahl in der Kategorie Möbel & Zubehör ✓ Top Marken ✓ Beste Qualität ✓ Jetzt zu Globus!
cls_de_cc_HB0300|cls_de_cc_HB0000|Tische|"Tische bei Globus | Jetzt stöbern!"|Tische ⮞ Große Auswahl in der Kategorie Möbel & Zubehör ✓ Top Marken ✓ Hier werden Sie fündig ✓ Jetzt zu Globus!
cls_de_cc_HB0400|cls_de_cc_HB0000|Spiegel|"Spiegel bei Globus | Klicken & entdecken!"|Spiegel ⮞ Breite Auswahl in der Kategorie Möbel & Zubehör ✓ Alles was das Herz begehrt ✓ Beste Qualität ✓ Jetzt zu Globus!
cls_de_cc_HB0500|cls_de_cc_HB0000|Schränke|"Schränke bei Globus | Jetzt ansehen"|Schränke ⮞ Breite Auswahl in der Kategorie Möbel & Zubehör ✓ Alles was das Herz begehrt ✓ Beste Qualität ✓ Jetzt Globus erleben!
cls_de_cc_HB0600|cls_de_cc_HB0000|Schreibtische|"Schreibtische bei Globus | Alle Produkte ansehen"|Schreibtische ⮞ Interessante Auswahl in der Kategorie Möbel & Zubehör ✓ Top Marken ✓ Beste Preise ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_HB0700|cls_de_cc_HB0000|Stuhlhussen|"Stuhlhussen bei Globus | Alle Angebote zeigen"|Stuhlhussen ⮞ Breite Auswahl in der Kategorie Möbel & Zubehör ✓ Top Marken ✓ Beste Preise ✓ Jetzt Globus erleben!
cls_de_cc_HC0000|cls_de_cc_H00000|Werkzeug|"Werkzeug bei Globus | Zu unserem Sortiment"|Werkzeug ⮞ Viel Auswahl in der Kategorie Haushalt ✓ Alles was das Herz begehrt ✓ Beste Qualität ✓ Jetzt zu Globus!
cls_de_cc_S00000|cls_pim_de_cus_class|Spiel- & Schreibwaren|"Spiel- & Schreibwaren bei Globus | Jetzt stöbern & finden!"|Bei Globus können Sie sich mit Utensilien für Schule & Büro ausstatten und finden eine große Auswahl an Spielwaren & Büchern!
cls_de_cc_S10000|cls_de_cc_S00000|Bücher|"Bücher bei Globus | Hier finden Sie alles!"|Bücher ⮞ Große Auswahl in der Kategorie Spiel- & Schreibwaren ✓ Top Marken ✓ Hier werden Sie fündig ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_S10100|cls_de_cc_S10000|Comics & Manga|"Comics & Manga bei Globus | Jetzt stöbern & entdecken!"|Comics & Manga ⮞ Interessante Auswahl in der Kategorie Bücher ✓ Hochwertige Produkte ✓ Beste Preise ✓ Jetzt zu Globus!
cls_de_cc_S10200|cls_de_cc_S10000|Fantasy & Science Fiction|"Fantasy & Science Fiction bei Globus | Zu unserem Sortiment"|Fantasy & Science Fiction ⮞ Umfangreiche Auswahl in der Kategorie Bücher ✓ Top Marken ✓ Beste Preise ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_S10300|cls_de_cc_S10000|Freizeit & Hobby|"Freizeit & Hobby bei Globus | Schauen Sie vorbei!"|Freizeit & Hobby ⮞ Breite Auswahl in der Kategorie Bücher ✓ Top Marken ✓ Beste Preise ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_S10400|cls_de_cc_S10000|Fremdsprachige Bücher|"Fremdsprachige Bücher bei Globus | Hier finden Sie alles!"|Fremdsprachige Bücher ⮞ Große Auswahl in der Kategorie Bücher ✓ Top Marken ✓ Hier werden Sie fündig ✓ Jetzt zu Globus!
cls_de_cc_S10500|cls_de_cc_S10000|Geschenkbücher|"Geschenkbücher bei Globus | Mehr erfahren"|Geschenkbücher ⮞ Große Auswahl in der Kategorie Bücher ✓ Hochwertige Produkte ✓ Beste Preise ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_S10600|cls_de_cc_S10000|Jugendbücher|"Jugendbücher bei Globus | Schauen Sie vorbei!"|Jugendbücher ⮞ Große Auswahl in der Kategorie Bücher ✓ Top Marken ✓ Alles was das Herz begehrt ✓ Alles und mehr bei Globus!
cls_de_cc_S10700|cls_de_cc_S10000|Kinderbücher|"Kinderbücher bei Globus | Mehr erfahren"|Kinderbücher ⮞ Große Auswahl in der Kategorie Bücher ✓ Top Marken ✓ Hier werden Sie fündig ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_S10800|cls_de_cc_S10000|Kochen & Backen|"Kochen & Backen bei Globus | Alle Angebote zeigen"|Kochen & Backen ⮞ Große Auswahl in der Kategorie Bücher ✓ Hochwertige Produkte ✓ Beste Preise ✓ Alles und mehr bei Globus!
cls_de_cc_S10900|cls_de_cc_S10000|Krimis, Thriller & Horror|"Krimis, Thriller & Horror bei Globus | Alle Produkte ansehen"|Krimis, Thriller & Horror ⮞ Breite Auswahl in der Kategorie Bücher ✓ Top Marken ✓ Alles was das Herz begehrt ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_S11000|cls_de_cc_S10000|Reise & Abenteuer|"Reise & Abenteuer bei Globus | Jetzt stöbern & entdecken!"|Reise & Abenteuer ⮞ Breite Auswahl in der Kategorie Bücher ✓ Hochwertige Produkte ✓ Hier werden Sie fündig ✓ Alles und mehr bei Globus!
cls_de_cc_S11100|cls_de_cc_S10000|Sachbücher|"Sachbücher bei Globus | Jetzt stöbern & entdecken!"|Sachbücher ⮞ Breite Auswahl in der Kategorie Bücher ✓ Hochwertige Produkte ✓ Beste Preise ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_S11200|cls_de_cc_S10000|Ratgeber|"Ratgeber bei Globus | Alle Produkte ansehen"|Ratgeber ⮞ Große Auswahl in der Kategorie Bücher ✓ Hochwertige Produkte ✓ Hier werden Sie fündig ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_S11300|cls_de_cc_S10000|Fachbücher|"Fachbücher bei Globus | Alle Produkte ansehen"|Fachbücher ⮞ Viel Auswahl in der Kategorie Bücher ✓ Top Marken ✓ Beste Preise ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_S11400|cls_de_cc_S10000|Romane & Erzählungen|"Romane & Erzählungen bei Globus | Mehr erfahren"|Romane & Erzählungen ⮞ Große Auswahl in der Kategorie Bücher ✓ Top Marken ✓ Beste Preise ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_S11500|cls_de_cc_S10000|Erotik|"Erotik bei Globus | Alle Angebote zeigen"|Erotik ⮞ Riesige Auswahl in der Kategorie Bücher ✓ Top Marken ✓ Alles was das Herz begehrt ✓ Alles und mehr bei Globus!
cls_de_cc_S11600|cls_de_cc_S10000|Spielen & Lernen|"Spielen & Lernen bei Globus | Klicken & entdecken!"|Spielen & Lernen ⮞ Viel Auswahl in der Kategorie Bücher ✓ Hochwertige Produkte ✓ Beste Preise ✓ Alles und mehr bei Globus!
cls_de_cc_S11700|cls_de_cc_S10000|E-Books|"E-Books bei Globus | Jetzt ansehen"|E-Books ⮞ Riesige Auswahl in der Kategorie Bücher ✓ Hochwertige Produkte ✓ Alles was das Herz begehrt ✓ Jetzt Globus erleben!
cls_de_cc_S11800|cls_de_cc_S10000|Wörterbücher|"Wörterbücher bei Globus | Zu unserem Sortiment"|Wörterbücher ⮞ Große Auswahl in der Kategorie Bücher ✓ Top Marken ✓ Alles was das Herz begehrt ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_S11900|cls_de_cc_S10000|Landkarten & Stadtpläne|"Landkarten & Stadtpläne bei Globus | Mehr erfahren"|Landkarten & Stadtpläne ⮞ Große Auswahl in der Kategorie Bücher ✓ Hochwertige Produkte ✓ Hier werden Sie fündig ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_S12000|cls_de_cc_S10000|Gutscheinbücher|"Gutscheinbücher bei Globus | Jetzt ansehen"|Gutscheinbücher ⮞ Interessante Auswahl in der Kategorie Bücher ✓ Hochwertige Produkte ✓ Alles was das Herz begehrt ✓ Jetzt zu Globus!
cls_de_cc_S20000|cls_de_cc_S00000|Zeitschriften|"Zeitschriften bei Globus | Zu unserem Sortiment"|Zeitschriften ⮞ Riesige Auswahl in der Kategorie Spiel- & Schreibwaren ✓ Hochwertige Produkte ✓ Hier werden Sie fündig ✓ Jetzt Globus erleben!
cls_de_cc_S20100|cls_de_cc_S20000|Frauen Lifestylemagazine|"Frauen Lifestylemagazine bei Globus | Jetzt ansehen"|Frauen Lifestylemagazine ⮞ Große Auswahl in der Kategorie Zeitschriften ✓ Hochwertige Produkte ✓ Alles was das Herz begehrt ✓ Alles und mehr bei Globus!
cls_de_cc_S20200|cls_de_cc_S20000|Haus- & Gartenmagazine|"Haus- & Gartenmagazine bei Globus | Hier finden Sie alles!"|Haus- & Gartenmagazine ⮞ Große Auswahl in der Kategorie Zeitschriften ✓ Top Marken ✓ Hier werden Sie fündig ✓ Jetzt Globus erleben!
cls_de_cc_S20300|cls_de_cc_S20000|Hobby- & Kultur|"Hobby- & Kultur bei Globus | Alle Angebote zeigen"|Hobby- & Kultur ⮞ Große Auswahl in der Kategorie Zeitschriften ✓ Hochwertige Produkte ✓ Alles was das Herz begehrt ✓ Jetzt zu Globus!
cls_de_cc_S20400|cls_de_cc_S20000|IT- & Technik|"IT- & Technik bei Globus | Zu unserem Sortiment"|IT- & Technik ⮞ Umfangreiche Auswahl in der Kategorie Zeitschriften ✓ Top Marken ✓ Beste Preise ✓ Alles und mehr bei Globus!
cls_de_cc_S20500|cls_de_cc_S20000|Kinder & Jugend|"Kinder & Jugend bei Globus | Zu unserem Sortiment"|Kinder & Jugend ⮞ Große Auswahl in der Kategorie Zeitschriften ✓ Top Marken ✓ Beste Preise ✓ Alles und mehr bei Globus!
cls_de_cc_S20600|cls_de_cc_S20000|Kochen & Backen|"Kochen & Backen bei Globus | Alle Angebote zeigen"|Kochen & Backen ⮞ Breite Auswahl in der Kategorie Zeitschriften ✓ Hochwertige Produkte ✓ Hier werden Sie fündig ✓ Jetzt zu Globus!
cls_de_cc_S20700|cls_de_cc_S20000|Männer Lifestyle|"Männer Lifestyle bei Globus | Jetzt stöbern & entdecken!"|Männer Lifestyle ⮞ Breite Auswahl in der Kategorie Zeitschriften ✓ Top Marken ✓ Hier werden Sie fündig ✓ Jetzt zu Globus!
cls_de_cc_S20800|cls_de_cc_S20000|Auto & Motor|"Auto & Motor bei Globus | Alle Angebote zeigen"|Auto & Motor ⮞ Große Auswahl in der Kategorie Zeitschriften ✓ Hochwertige Produkte ✓ Beste Preise ✓ Jetzt Globus erleben!
cls_de_cc_S20900|cls_de_cc_S20000|Politik & Wirtschaft|"Politik & Wirtschaft bei Globus | Suchen und Finden"|Politik & Wirtschaft ⮞ Breite Auswahl in der Kategorie Zeitschriften ✓ Hochwertige Produkte ✓ Hier werden Sie fündig ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_S21000|cls_de_cc_S20000|Ratgeber & Wissen|"Ratgeber & Wissen bei Globus | Mehr erfahren"|Ratgeber & Wissen ⮞ Breite Auswahl in der Kategorie Zeitschriften ✓ Hochwertige Produkte ✓ Hier werden Sie fündig ✓ Alles und mehr bei Globus!
cls_de_cc_S21100|cls_de_cc_S20000|Regionalmagazine|"Regionalmagazine bei Globus | Alle Angebote zeigen"|Regionalmagazine ⮞ Große Auswahl in der Kategorie Zeitschriften ✓ Hochwertige Produkte ✓ Alles was das Herz begehrt ✓ Jetzt Globus erleben!
cls_de_cc_S21200|cls_de_cc_S20000|Reise|"Reise bei Globus | Alle Angebote zeigen"|Reise ⮞ Große Auswahl in der Kategorie Zeitschriften ✓ Hochwertige Produkte ✓ Alles was das Herz begehrt ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_S21300|cls_de_cc_S20000|Sport|"Sport bei Globus | Jetzt stöbern & entdecken!"|Sport ⮞ Breite Auswahl in der Kategorie Zeitschriften ✓ Top Marken ✓ Beste Preise ✓ Jetzt zu Globus!
cls_de_cc_S21400|cls_de_cc_S20000|Unterhaltung|"Unterhaltung bei Globus | Zu unserem Sortiment"|Unterhaltung ⮞ Große Auswahl in der Kategorie Zeitschriften ✓ Hochwertige Produkte ✓ Alles was das Herz begehrt ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_S30000|cls_de_cc_S00000|Spielwaren|"Spielwaren bei Globus | Hier finden Sie alles!"|Spielwaren ⮞ Umfangreiche Auswahl in der Kategorie Spiel- & Schreibwaren ✓ Hochwertige Produkte ✓ Hier werden Sie fündig ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_S30100|cls_de_cc_S30000|Spiele & Puzzles|"Spiele & Puzzles bei Globus | Alle Angebote zeigen"|Spiele & Puzzles ⮞ Interessante Auswahl in der Kategorie Spielwaren ✓ Top Marken ✓ Hier werden Sie fündig ✓ Jetzt Globus erleben!
cls_de_cc_S30200|cls_de_cc_S30000|Fahrzeuge & Flieger|"Fahrzeuge & Flieger bei Globus | Hier finden Sie alles!"|Fahrzeuge & Flieger ⮞ Große Auswahl in der Kategorie Spielwaren ✓ Top Marken ✓ Alles was das Herz begehrt ✓ Jetzt zu Globus!
cls_de_cc_S30300|cls_de_cc_S30000|Sammelfiguren & -welten|"Sammelfiguren & -welten bei Globus | Mehr erfahren"|Sammelfiguren & -welten ⮞ Große Auswahl in der Kategorie Spielwaren ✓ Hochwertige Produkte ✓ Alles was das Herz begehrt ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_S30400|cls_de_cc_S30000|Elektrospielzeug|"Elektrospielzeug bei Globus | Suchen und Finden"|Elektrospielzeug ⮞ Breite Auswahl in der Kategorie Spielwaren ✓ Hochwertige Produkte ✓ Alles was das Herz begehrt ✓ Jetzt bei Globus vorbeischauen!
