Facet;FacetValue;URL
687;"Pekárna a cukrárna/Sladké pečivo/Vánočky, mazance, muffiny, bulky";/cz/pekárna-a-cukrárna/sladké-pečivo/vánočky,-mazance,-muffiny,-bulky
688;"Pekárna a cukrárna/Sladké pečivo/Balené sladké pečivo";/cz/pekárna-a-cukrárna/sladké-pečivo/balené-sladké-pečivo
690;"Trvanlivé potraviny/Sladkosti/Sušenky, oplatky, perníky a trubičky";/cz/trvanlivé-potraviny/sladkosti/sušenky,-oplatky,-perníky-a-trubičky
691;"Trvanlivé potraviny/Sladkosti/Piškoty";/cz/trvanlivé-potraviny/sladkosti/piškoty
692;"Trvanlivé potraviny/Sladkosti/Čokolády";/cz/trvanlivé-potraviny/sladkosti/čokolády
693;"Trvanlivé potraviny/Sladkosti/Dorty a cukroví";/cz/trvanlivé-potraviny/sladkosti/dorty-a-cukroví
694;"Trvanlivé potraviny/Sladkosti/Bonboniéry";/cz/trvanlivé-potraviny/sladkosti/bonboniéry
695;"Trvanlivé potraviny/Sladkosti/Bonbóny a lízátka";/cz/trvanlivé-potraviny/sladkosti/bonbóny-a-lízátka
696;"Trvanlivé potraviny/Sladkosti/Žvýkačky";/cz/trvanlivé-potraviny/sladkosti/žvýkačky
697;"Trvanlivé potraviny/Sladkosti/Čokoládové tyčinky";/cz/trvanlivé-potraviny/sladkosti/čokoládové-tyčinky
698;"Trvanlivé potraviny/Sladkosti/Müsli a ořechové tyčinky";/cz/trvanlivé-potraviny/sladkosti/müsli-a-ořechové-tyčinky
699;"Trvanlivé potraviny/Sladkosti/Sladké pomazánky";/cz/trvanlivé-potraviny/sladkosti/sladké-pomazánky
689;"Trvanlivé potraviny/Sladkosti/Mikuláš";/cz/trvanlivé-potraviny/sladkosti/mikuláš
703;"Nápoje/Sirupy a koncentráty/Sodastream";/cz/nápoje/sirupy-a-koncentráty/sodastream
700;"Nápoje/Sirupy a koncentráty/Koktejlové sirupy";/cz/nápoje/sirupy-a-koncentráty/koktejlové-sirupy
701;"Nápoje/Sirupy a koncentráty/Bylinné sirupy";/cz/nápoje/sirupy-a-koncentráty/bylinné-sirupy
702;"Nápoje/Sirupy a koncentráty/Ovocné sirupy";/cz/nápoje/sirupy-a-koncentráty/ovocné-sirupy
704;"Nápoje/Čaj a káva/Káva a náhražky kávy";/cz/nápoje/čaj-a-káva/káva-a-náhražky-kávy
705;"Nápoje/Čaj a káva/Čaj";/cz/nápoje/čaj-a-káva/čaj
1392;"Svět dětí/Hračky/Dětské role a profese";/cz/svět-dětí/hračky/dětské-role-a-profese
1393;"Svět dětí/Hračky/Dopravní prostředky";/cz/svět-dětí/hračky/dopravní-prostředky
1394;"Svět dětí/Hračky/Ostatní hračky a pomůcky";/cz/svět-dětí/hračky/ostatní-hračky-a-pomůcky
1395;"Svět dětí/Hračky/Panenky a příslušenství";/cz/svět-dětí/hračky/panenky-a-příslušenství
1396;"Svět dětí/Hračky/Atrapy zbraní";/cz/svět-dětí/hračky/atrapy-zbraní
1397;"Svět dětí/Hračky/Domácnost";/cz/svět-dětí/hračky/domácnost
1398;"Svět dětí/Hračky/Pro nejmenší";/cz/svět-dětí/hračky/pro-nejmenší
1399;"Svět dětí/Hračky/LEGO";/cz/svět-dětí/hračky/lego
715;"Svět dětí/Hračky/Vzdělávací a chytré hračky";/cz/svět-dětí/hračky/vzdělávací-a-chytré-hračky
711;"Svět dětí/Hračky/Stolní a kreativní hračky";/cz/svět-dětí/hračky/stolní-a-kreativní-hračky
712;"Svět dětí/Hračky/Stavebnice a puzzle";/cz/svět-dětí/hračky/stavebnice-a-puzzle
707;"Svět dětí/Hračky/Společenské hry";/cz/svět-dětí/hračky/společenské-hry
710;"Svět dětí/Hračky/Plyšové hračky";/cz/svět-dětí/hračky/plyšové-hračky
716;"Svět dětí/Hračky/Figurky a zvířátka";/cz/svět-dětí/hračky/figurky-a-zvířátka
713;"Svět dětí/Hračky/Dřevěné hračky";/cz/svět-dětí/hračky/dřevěné-hračky
706;"Svět dětí/Hračky/Dětský pokojík";/cz/svět-dětí/hračky/dětský-pokojík
714;"Svět dětí/Hračky/Hračky na ven a do vody";/cz/svět-dětí/hračky/hračky-na-ven-a-do-vody
1530;Vánoce/Hračky/Lego;/cz/vánoce/hračky/lego
1531;"Vánoce/Hračky/Stavebnice a puzzle";/cz/vánoce/hračky/stavebnice-a-puzzle
1532;"Vánoce/Hračky/Vzdělávací a chytré";/cz/vánoce/hračky/vzdělávací-a-chytré
1533;"Vánoce/Hračky/Stolní a kreativní";/cz/vánoce/hračky/stolní-a-kreativní
1534;"Vánoce/Hračky/Společenské hry";/cz/vánoce/hračky/společenské-hry
1535;"Vánoce/Hračky/Pro holky";/cz/vánoce/hračky/pro-holky
1536;"Vánoce/Hračky/Pro kluky";/cz/vánoce/hračky/pro-kluky
1537;"Vánoce/Hračky/Plyšové hračky";/cz/vánoce/hračky/plyšové-hračky
1538;"Vánoce/Hračky/Figurky a zvířátka";/cz/vánoce/hračky/figurky-a-zvířátka
1539;"Vánoce/Hračky/Dřevěné hračky";/cz/vánoce/hračky/dřevěné-hračky
1540;"Vánoce/Hračky/Dětský pokojík";/cz/vánoce/hračky/dětský-pokojík
1541;"Vánoce/Hračky/Hračky na ven a do vody";/cz/vánoce/hračky/hračky-na-ven-a-do-vody
1400;"Elektro/TV, Audio a Video/Meteostanice, barometry";/cz/elektro/tv,-audio-a-video/meteostanice,-barometry
1401;"Elektro/TV, Audio a Video/Navigace";/cz/elektro/tv,-audio-a-video/navigace
1402;"Elektro/TV, Audio a Video/Hudební nástroje";/cz/elektro/tv,-audio-a-video/hudební-nástroje
1205;"Elektro/TV, Audio a Video/Reproduktory";/cz/elektro/tv,-audio-a-video/reproduktory
1204;"Elektro/TV, Audio a Video/Sluchátka";/cz/elektro/tv,-audio-a-video/sluchátka
1206;"Elektro/TV, Audio a Video/Přehrávače";/cz/elektro/tv,-audio-a-video/přehrávače
1203;"Elektro/TV, Audio a Video/Televize";/cz/elektro/tv,-audio-a-video/televize
1207;"Elektro/TV, Audio a Video/Rádia a budíky";/cz/elektro/tv,-audio-a-video/rádia-a-budíky
1403;"Elektro/TV, Audio a Video/Fotoaparáty a kamery";/cz/elektro/tv,-audio-a-video/fotoaparáty-a-kamery
717;"Ovoce a zelenina/Zelenina/Ostatní";/cz/ovoce-a-zelenina/zelenina/ostatní
718;"Ovoce a zelenina/Zelenina/Rajčata a papriky";/cz/ovoce-a-zelenina/zelenina/rajčata-a-papriky
719;"Ovoce a zelenina/Zelenina/Okurky, cukety, melouny a lilky";/cz/ovoce-a-zelenina/zelenina/okurky,-cukety,-melouny-a-lilky
720;"Ovoce a zelenina/Zelenina/Brambory a batáty";/cz/ovoce-a-zelenina/zelenina/brambory-a-batáty
721;"Ovoce a zelenina/Zelenina/Mrkev a kořenová zelenina";/cz/ovoce-a-zelenina/zelenina/mrkev-a-kořenová-zelenina
722;"Ovoce a zelenina/Zelenina/Cibule, česnek a pórek";/cz/ovoce-a-zelenina/zelenina/cibule,-česnek-a-pórek
723;"Ovoce a zelenina/Zelenina/Květák, brokolice a kedlubny";/cz/ovoce-a-zelenina/zelenina/květák,-brokolice-a-kedlubny
724;"Ovoce a zelenina/Zelenina/Saláty, zelí...";/cz/ovoce-a-zelenina/zelenina/saláty,-zelí...
725;"Ovoce a zelenina/Zelenina/Kukuřice a lusky";/cz/ovoce-a-zelenina/zelenina/kukuřice-a-lusky
726;"Ovoce a zelenina/Zelenina/Klíčky";/cz/ovoce-a-zelenina/zelenina/klíčky
727;"Ovoce a zelenina/Zelenina/Zeleninové mixy, saláty a svačiny";/cz/ovoce-a-zelenina/zelenina/zeleninové-mixy,-saláty-a-svačiny
728;"Ovoce a zelenina/Zelenina/Nakládaná a sterilovaná zelenina";/cz/ovoce-a-zelenina/zelenina/nakládaná-a-sterilovaná-zelenina
732;"Nápoje/Víno/Bílé víno";/cz/nápoje/víno/bílé-víno
731;"Nápoje/Víno/Červené víno";/cz/nápoje/víno/červené-víno
735;"Nápoje/Víno/Růžové víno";/cz/nápoje/víno/růžové-víno
733;"Nápoje/Víno/Šumivá vína a sekty";/cz/nápoje/víno/šumivá-vína-a-sekty
736;"Nápoje/Víno/Sangrie a vinné nápoje";/cz/nápoje/víno/sangrie-a-vinné-nápoje
734;"Nápoje/Víno/Portské a sherry";/cz/nápoje/víno/portské-a-sherry
738;"Nápoje/Víno/Nealkoholické víno";/cz/nápoje/víno/nealkoholické-víno
1404;"Nápoje/Víno/Velká balení (BiB)";/cz/nápoje/víno/velká-balení-(bib)
729;"Nápoje/Víno/Česká a moravská";/cz/nápoje/víno/česká-a-moravská
730;Nápoje/Víno/Zahraniční;/cz/nápoje/víno/zahraniční
737;"Nápoje/Víno/Rodinná vinařství";/cz/nápoje/víno/rodinná-vinařství
739;"Mléčné a chlazené/Jogurty a mléčné dezerty/Bílý jogurt";/cz/mléčné-a-chlazené/jogurty-a-mléčné-dezerty/bílý-jogurt
740;"Mléčné a chlazené/Jogurty a mléčné dezerty/Ochucený jogurt";/cz/mléčné-a-chlazené/jogurty-a-mléčné-dezerty/ochucený-jogurt
741;"Mléčné a chlazené/Jogurty a mléčné dezerty/Řecký jogurt";/cz/mléčné-a-chlazené/jogurty-a-mléčné-dezerty/řecký-jogurt
742;"Mléčné a chlazené/Jogurty a mléčné dezerty/Pudinky, pěny a krémové dezerty";/cz/mléčné-a-chlazené/jogurty-a-mléčné-dezerty/pudinky,-pěny-a-krémové-dezerty
743;"Mléčné a chlazené/Jogurty a mléčné dezerty/Tvarohové dezerty a termixy";/cz/mléčné-a-chlazené/jogurty-a-mléčné-dezerty/tvarohové-dezerty-a-termixy
744;"Mléčné a chlazené/Jogurty a mléčné dezerty/Skyry";/cz/mléčné-a-chlazené/jogurty-a-mléčné-dezerty/skyry
745;"Mléčné a chlazené/Jogurty a mléčné dezerty/Mléčná rýže";/cz/mléčné-a-chlazené/jogurty-a-mléčné-dezerty/mléčná-rýže
746;"Mléčné a chlazené/Jogurty a mléčné dezerty/Dětské jogurty a dezerty";/cz/mléčné-a-chlazené/jogurty-a-mléčné-dezerty/dětské-jogurty-a-dezerty
747;"Mléčné a chlazené/Jogurty a mléčné dezerty/Tyčinky a řezy";/cz/mléčné-a-chlazené/jogurty-a-mléčné-dezerty/tyčinky-a-řezy
749;"Mléčné a chlazené/Jogurty a mléčné dezerty/Jogurtové nápoje";/cz/mléčné-a-chlazené/jogurty-a-mléčné-dezerty/jogurtové-nápoje
1405;"Elektro/Příslušenství/Pro mobilní telefony/Nabíječky";/cz/elektro/příslušenství/pro-mobilní-telefony/nabíječky
1406;"Elektro/Příslušenství/Pro mobilní telefony/Pouzdra a kryty";/cz/elektro/příslušenství/pro-mobilní-telefony/pouzdra-a-kryty
1407;"Elektro/Příslušenství/Pro mobilní telefony/Kabely";/cz/elektro/příslušenství/pro-mobilní-telefony/kabely
1408;"Elektro/Příslušenství/Pro mobilní telefony/Držáky do auta";/cz/elektro/příslušenství/pro-mobilní-telefony/držáky-do-auta
1409;"Elektro/Příslušenství/Pro televize/Kabely";/cz/elektro/příslušenství/pro-televize/kabely
1410;"Elektro/Příslušenství/Pro televize/Držáky";/cz/elektro/příslušenství/pro-televize/držáky
1411;"Elektro/Příslušenství/Pro televize/Redukce, rozdvojky a zásuvky";/cz/elektro/příslušenství/pro-televize/redukce,-rozdvojky-a-zásuvky
1412;"Elektro/Příslušenství/Pro televize/Antény a přijímače";/cz/elektro/příslušenství/pro-televize/antény-a-přijímače
1413;"Elektro/Příslušenství/Pro televize/Ovladače";/cz/elektro/příslušenství/pro-televize/ovladače
1414;"Elektro/Příslušenství/Kabely a konektory/USB";/cz/elektro/příslušenství/kabely-a-konektory/usb
1415;"Elektro/Příslušenství/Kabely a konektory/HDMI";/cz/elektro/příslušenství/kabely-a-konektory/hdmi
1416;"Svět dětí/Dětská výživa/Příkrmy/Ovocné";/cz/svět-dětí/dětská-výživa/příkrmy/ovocné
1417;"Svět dětí/Dětská výživa/Příkrmy/Zeleninové";/cz/svět-dětí/dětská-výživa/příkrmy/zeleninové
1418;"Svět dětí/Dětská výživa/Příkrmy/Zeleninové s masem";/cz/svět-dětí/dětská-výživa/příkrmy/zeleninové-s-masem
1419;"Svět dětí/Dětská výživa/Příkrmy/Ostatní";/cz/svět-dětí/dětská-výživa/příkrmy/ostatní
412;"Domácnost a zahrada/Hobby, dům/Nářadí/Ruční nářadí";/cz/domácnost-a-zahrada/hobby,-dům/nářadí/ruční-nářadí
414;"Domácnost a zahrada/Hobby, dům/Nářadí/Elektrické nářadí";/cz/domácnost-a-zahrada/hobby,-dům/nářadí/elektrické-nářadí
420;"Domácnost a zahrada/Hobby, dům/Nářadí/Drobné nářadí";/cz/domácnost-a-zahrada/hobby,-dům/nářadí/drobné-nářadí
425;"Domácnost a zahrada/Zahrada/Zahrada a volný čas/Bazény a zahradní příslušenství";/cz/domácnost-a-zahrada/zahrada/zahrada-a-volný-čas/bazény-a-zahradní-příslušenství
419;"Domácnost a zahrada/Zahrada/Zahrada a volný čas/Grilování a párty";/cz/domácnost-a-zahrada/zahrada/zahrada-a-volný-čas/grilování-a-párty
1420;"Drogerie a kosmetika/Vlasová kosmetika/Šampony/Dámské";/cz/drogerie-a-kosmetika/vlasová-kosmetika/šampony/dámské
1421;"Drogerie a kosmetika/Vlasová kosmetika/Šampony/Pánské";/cz/drogerie-a-kosmetika/vlasová-kosmetika/šampony/pánské
1422;"Drogerie a kosmetika/Vlasová kosmetika/Šampony/Suché";/cz/drogerie-a-kosmetika/vlasová-kosmetika/šampony/suché
1423;"Drogerie a kosmetika/Vlasová kosmetika/Vlasový styling/Laky";/cz/drogerie-a-kosmetika/vlasová-kosmetika/vlasový-styling/laky
1424;"Drogerie a kosmetika/Vlasová kosmetika/Vlasový styling/Pěnová tužidla";/cz/drogerie-a-kosmetika/vlasová-kosmetika/vlasový-styling/pěnová-tužidla
1425;"Drogerie a kosmetika/Vlasová kosmetika/Vlasový styling/Gely, vosky, pasty";/cz/drogerie-a-kosmetika/vlasová-kosmetika/vlasový-styling/gely,-vosky,-pasty
1426;"Drogerie a kosmetika/Sprchové gely, mýdla/Sprchové gely/Dámské";/cz/drogerie-a-kosmetika/sprchové-gely,-mýdla/sprchové-gely/dámské
1427;"Drogerie a kosmetika/Sprchové gely, mýdla/Sprchové gely/Pánské";/cz/drogerie-a-kosmetika/sprchové-gely,-mýdla/sprchové-gely/pánské
1428;"Drogerie a kosmetika/Holení a epilace/Dámské/Žiletky a holítka";/cz/drogerie-a-kosmetika/holení-a-epilace/dámské/žiletky-a-holítka
1429;"Drogerie a kosmetika/Holení a epilace/Dámské/Epilace, depilace";/cz/drogerie-a-kosmetika/holení-a-epilace/dámské/epilace,-depilace
1430;"Drogerie a kosmetika/Holení a epilace/Dámské/Pěny a gely";/cz/drogerie-a-kosmetika/holení-a-epilace/dámské/pěny-a-gely
1431;"Drogerie a kosmetika/Holení a epilace/Pánské/Pěny a gely";/cz/drogerie-a-kosmetika/holení-a-epilace/pánské/pěny-a-gely
1432;"Drogerie a kosmetika/Holení a epilace/Pánské/Žiletky a holítka";/cz/drogerie-a-kosmetika/holení-a-epilace/pánské/žiletky-a-holítka
1433;"Drogerie a kosmetika/Holení a epilace/Pánské/Po holení";/cz/drogerie-a-kosmetika/holení-a-epilace/pánské/po-holení
750;"Domácnost a zahrada/Hobby, dům/Příslušenství pro malování/Brusné materiály";/cz/domácnost-a-zahrada/hobby,-dům/příslušenství-pro-malování/brusné-materiály
751;"Domácnost a zahrada/Hobby, dům/Příslušenství pro malování/Malířské nářadí";/cz/domácnost-a-zahrada/hobby,-dům/příslušenství-pro-malování/malířské-nářadí
1434;"Domácnost a zahrada/Hobby, dům/Příslušenství pro malování/Lepící pásky";/cz/domácnost-a-zahrada/hobby,-dům/příslušenství-pro-malování/lepící-pásky
1435;"Domácnost a zahrada/Hobby, dům/Příslušenství pro malování/Zakrývací fólie a plachty";/cz/domácnost-a-zahrada/hobby,-dům/příslušenství-pro-malování/zakrývací-fólie-a-plachty
1253;"Domácnost a zahrada/Kancelář a školní potřeby/Výtvarné potřeby/Štětce a palety";/cz/domácnost-a-zahrada/kancelář-a-školní-potřeby/výtvarné-potřeby/štětce-a-palety
1254;"Domácnost a zahrada/Kancelář a školní potřeby/Výtvarné potřeby/Modelovací hmoty";/cz/domácnost-a-zahrada/kancelář-a-školní-potřeby/výtvarné-potřeby/modelovací-hmoty
1255;"Domácnost a zahrada/Kancelář a školní potřeby/Výtvarné potřeby/Uhly a křídy";/cz/domácnost-a-zahrada/kancelář-a-školní-potřeby/výtvarné-potřeby/uhly-a-křídy
1256;"Domácnost a zahrada/Kancelář a školní potřeby/Výtvarné potřeby/Zástěry a ubrusy";/cz/domácnost-a-zahrada/kancelář-a-školní-potřeby/výtvarné-potřeby/zástěry-a-ubrusy
1257;"Domácnost a zahrada/Kancelář a školní potřeby/Výtvarné potřeby/Ostatní";/cz/domácnost-a-zahrada/kancelář-a-školní-potřeby/výtvarné-potřeby/ostatní
1258;"Domácnost a zahrada/Kancelář a školní potřeby/Výtvarné potřeby/Pastelky a voskovky";/cz/domácnost-a-zahrada/kancelář-a-školní-potřeby/výtvarné-potřeby/pastelky-a-voskovky
1259;"Domácnost a zahrada/Kancelář a školní potřeby/Výtvarné potřeby/Barvy";/cz/domácnost-a-zahrada/kancelář-a-školní-potřeby/výtvarné-potřeby/barvy
752;"Trvanlivé potraviny/Mezinárodní kuchyně/Asijská kuchyně/Čínská kuchyně";/cz/trvanlivé-potraviny/mezinárodní-kuchyně/asijská-kuchyně/čínská-kuchyně
753;"Trvanlivé potraviny/Mezinárodní kuchyně/Asijská kuchyně/Japonská kuchyně";/cz/trvanlivé-potraviny/mezinárodní-kuchyně/asijská-kuchyně/japonská-kuchyně
754;"Trvanlivé potraviny/Mezinárodní kuchyně/Asijská kuchyně/Thajská kuchyně";/cz/trvanlivé-potraviny/mezinárodní-kuchyně/asijská-kuchyně/thajská-kuchyně
755;"Trvanlivé potraviny/Mezinárodní kuchyně/Asijská kuchyně/Vietnamská kuchyně";/cz/trvanlivé-potraviny/mezinárodní-kuchyně/asijská-kuchyně/vietnamská-kuchyně
1260;"Elektro/TV, Audio a Video/Přehrávače/DVD a Blue-ray";/cz/elektro/tv,-audio-a-video/přehrávače/dvd-a-blue-ray
1261;"Elektro/TV, Audio a Video/Přehrávače/MP3 a MP4";/cz/elektro/tv,-audio-a-video/přehrávače/mp3-a-mp4
1436;"Svět dětí/Dětská výživa/Dětské nápoje/Dětské čaje";/cz/svět-dětí/dětská-výživa/dětské-nápoje/dětské-čaje
1437;"Svět dětí/Dětská výživa/Dětské nápoje/Instantní nápoje";/cz/svět-dětí/dětská-výživa/dětské-nápoje/instantní-nápoje
1438;"Svět dětí/Dětská výživa/Dětské nápoje/Kojenecké vody";/cz/svět-dětí/dětská-výživa/dětské-nápoje/kojenecké-vody
760;"Domácnost a zahrada/Kancelář a školní potřeby/Batohy, penály, kufříky/Batohy, aktovky";/cz/domácnost-a-zahrada/kancelář-a-školní-potřeby/batohy,-penály,-kufříky/batohy,-aktovky
761;"Domácnost a zahrada/Kancelář a školní potřeby/Batohy, penály, kufříky/Penály a pouzdra";/cz/domácnost-a-zahrada/kancelář-a-školní-potřeby/batohy,-penály,-kufříky/penály-a-pouzdra
762;"Domácnost a zahrada/Kancelář a školní potřeby/Batohy, penály, kufříky/Kufříky";/cz/domácnost-a-zahrada/kancelář-a-školní-potřeby/batohy,-penály,-kufříky/kufříky
763;"Domácnost a zahrada/Kancelář a školní potřeby/Batohy, penály, kufříky/Pytlíky na přezůvky";/cz/domácnost-a-zahrada/kancelář-a-školní-potřeby/batohy,-penály,-kufříky/pytlíky-na-přezůvky
764;"Domácnost a zahrada/Kancelář a školní potřeby/Batohy, penály, kufříky/Peněženky";/cz/domácnost-a-zahrada/kancelář-a-školní-potřeby/batohy,-penály,-kufříky/peněženky
765;"Domácnost a zahrada/Kancelář a školní potřeby/Batohy, penály, kufříky/Kapsáře";/cz/domácnost-a-zahrada/kancelář-a-školní-potřeby/batohy,-penály,-kufříky/kapsáře
766;"Domácnost a zahrada/Kancelář a školní potřeby/Batohy, penály, kufříky/Ostatní";/cz/domácnost-a-zahrada/kancelář-a-školní-potřeby/batohy,-penály,-kufříky/ostatní
767;"Domácnost a zahrada/Kuchyňské potřeby/Na pečení/Misky a mísy";/cz/domácnost-a-zahrada/kuchyňské-potřeby/na-pečení/misky-a-mísy
768;"Domácnost a zahrada/Kuchyňské potřeby/Na pečení/Vály a válečky";/cz/domácnost-a-zahrada/kuchyňské-potřeby/na-pečení/vály-a-válečky
769;"Domácnost a zahrada/Kuchyňské potřeby/Na pečení/Metličky a mašlovačky";/cz/domácnost-a-zahrada/kuchyňské-potřeby/na-pečení/metličky-a-mašlovačky
770;"Domácnost a zahrada/Kuchyňské potřeby/Na pečení/Vykrajovátka a zdobítka";/cz/domácnost-a-zahrada/kuchyňské-potřeby/na-pečení/vykrajovátka-a-zdobítka
771;"Domácnost a zahrada/Kuchyňské potřeby/Na pečení/Formy a plechy";/cz/domácnost-a-zahrada/kuchyňské-potřeby/na-pečení/formy-a-plechy
772;"Domácnost a zahrada/Kuchyňské potřeby/Na pečení/Alobal a pečicí papíry";/cz/domácnost-a-zahrada/kuchyňské-potřeby/na-pečení/alobal-a-pečicí-papíry
778;"Domácnost a zahrada/Hobby, dům/Koupelna/Toaleta";/cz/domácnost-a-zahrada/hobby,-dům/koupelna/toaleta
779;"Domácnost a zahrada/Hobby, dům/Koupelna/Vodovodní baterie";/cz/domácnost-a-zahrada/hobby,-dům/koupelna/vodovodní-baterie
780;"Domácnost a zahrada/Hobby, dům/Koupelna/Koupelnové doplňky";/cz/domácnost-a-zahrada/hobby,-dům/koupelna/koupelnové-doplňky
781;"Domácnost a zahrada/Hobby, dům/Koupelna/Příslušenství ke sprchám";/cz/domácnost-a-zahrada/hobby,-dům/koupelna/příslušenství-ke-sprchám
1439;"Drogerie a kosmetika/Čisticí a mycí prostředky/Koupelna a WC/Čističe do koupelny";/cz/drogerie-a-kosmetika/čisticí-a-mycí-prostředky/koupelna-a-wc/čističe-do-koupelny
262;"Drogerie a kosmetika/Čisticí a mycí prostředky/Koupelna a WC/WC bloky, gely";/cz/drogerie-a-kosmetika/čisticí-a-mycí-prostředky/koupelna-a-wc/wc-bloky,-gely
782;"Drogerie a kosmetika/Sprchové gely, mýdla/Koupelnové vybavení/Manikúry, mycí houby, hřebeny apod.";/cz/drogerie-a-kosmetika/sprchové-gely,-mýdla/koupelnové-vybavení/manikúry,-mycí-houby,-hřebeny-apod.
784;"Poctivá výroba Globus/Maso Globus/Hovězí/Mleté a burgery";/cz/poctivá-výroba-globus/maso-globus/hovězí/mleté-a-burgery
786;"Poctivá výroba Globus/Maso Globus/Hovězí/Na polévku";/cz/poctivá-výroba-globus/maso-globus/hovězí/na-polévku
789;"Zdravý svět/BIO/BIO nápoje/BIO sirupy a šťávy";/cz/zdravý-svět/bio/bio-nápoje/bio-sirupy-a-šťávy
790;"Zdravý svět/BIO/BIO nápoje/BIO káva";/cz/zdravý-svět/bio/bio-nápoje/bio-káva
791;"Zdravý svět/BIO/BIO nápoje/BIO čaj";/cz/zdravý-svět/bio/bio-nápoje/bio-čaj
792;"Zdravý svět/BIO/BIO nápoje/BIO rostlinná mléka";/cz/zdravý-svět/bio/bio-nápoje/bio-rostlinná-mléka
793;"Zdravý svět/BIO/BIO trvanlivé potraviny/BIO těstoviny, rýže, luštěniny";/cz/zdravý-svět/bio/bio-trvanlivé-potraviny/bio-těstoviny,-rýže,-luštěniny
794;"Zdravý svět/BIO/BIO trvanlivé potraviny/BIO na pečení a vaření";/cz/zdravý-svět/bio/bio-trvanlivé-potraviny/bio-na-pečení-a-vaření
795;"Zdravý svět/BIO/BIO trvanlivé potraviny/BIO koření, dochucovadla a olej";/cz/zdravý-svět/bio/bio-trvanlivé-potraviny/bio-koření,-dochucovadla-a-olej
796;"Zdravý svět/BIO/BIO trvanlivé potraviny/BIO cereálie, müsli a kaše";/cz/zdravý-svět/bio/bio-trvanlivé-potraviny/bio-cereálie,-müsli-a-kaše
797;"Zdravý svět/BIO/BIO trvanlivé potraviny/BIO konzervované ovoce a zelenina";/cz/zdravý-svět/bio/bio-trvanlivé-potraviny/bio-konzervované-ovoce-a-zelenina
798;"Zdravý svět/BIO/BIO trvanlivé potraviny/BIO džemy, medy a sladké pomazánky";/cz/zdravý-svět/bio/bio-trvanlivé-potraviny/bio-džemy,-medy-a-sladké-pomazánky
799;"Zdravý svět/BIO/BIO trvanlivé potraviny/BIO čokolády a sladkosti";/cz/zdravý-svět/bio/bio-trvanlivé-potraviny/bio-čokolády-a-sladkosti
800;"Zdravý svět/BIO/BIO trvanlivé potraviny/BIO slané snacky";/cz/zdravý-svět/bio/bio-trvanlivé-potraviny/bio-slané-snacky
801;"Zdravý svět/BIO/BIO trvanlivé potraviny/BIO oříšky a suché plody";/cz/zdravý-svět/bio/bio-trvanlivé-potraviny/bio-oříšky-a-suché-plody
802;"Zdravý svět/BIO/BIO pro děti/BIO dětská výživa";/cz/zdravý-svět/bio/bio-pro-děti/bio-dětská-výživa
806;"Zdravý svět/BIO/BIO mléčné výrobky a vejce/BIO mléko a mléčné nápoje";/cz/zdravý-svět/bio/bio-mléčné-výrobky-a-vejce/bio-mléko-a-mléčné-nápoje
807;"Zdravý svět/BIO/BIO mléčné výrobky a vejce/BIO másla";/cz/zdravý-svět/bio/bio-mléčné-výrobky-a-vejce/bio-másla
808;"Zdravý svět/BIO/BIO mléčné výrobky a vejce/BIO sýry";/cz/zdravý-svět/bio/bio-mléčné-výrobky-a-vejce/bio-sýry
804;"Zdravý svět/BIO/BIO mléčné výrobky a vejce/BIO jogurty a tvarohy";/cz/zdravý-svět/bio/bio-mléčné-výrobky-a-vejce/bio-jogurty-a-tvarohy
805;"Zdravý svět/BIO/BIO mléčné výrobky a vejce/BIO vejce";/cz/zdravý-svět/bio/bio-mléčné-výrobky-a-vejce/bio-vejce
809;"Trvanlivé potraviny/Sladkosti/Sušenky, oplatky, perníky a trubičky/Perníky";/cz/trvanlivé-potraviny/sladkosti/sušenky,-oplatky,-perníky-a-trubičky/perníky
810;"Trvanlivé potraviny/Sladkosti/Sušenky, oplatky, perníky a trubičky/Trubičky";/cz/trvanlivé-potraviny/sladkosti/sušenky,-oplatky,-perníky-a-trubičky/trubičky
811;"Trvanlivé potraviny/Sladkosti/Sušenky, oplatky, perníky a trubičky/Sušenky plněné";/cz/trvanlivé-potraviny/sladkosti/sušenky,-oplatky,-perníky-a-trubičky/sušenky-plněné
812;"Trvanlivé potraviny/Sladkosti/Sušenky, oplatky, perníky a trubičky/Sušenky neplněné";/cz/trvanlivé-potraviny/sladkosti/sušenky,-oplatky,-perníky-a-trubičky/sušenky-neplněné
813;"Trvanlivé potraviny/Sladkosti/Sušenky, oplatky, perníky a trubičky/Oplatky plněné";/cz/trvanlivé-potraviny/sladkosti/sušenky,-oplatky,-perníky-a-trubičky/oplatky-plněné
814;"Trvanlivé potraviny/Sladkosti/Sušenky, oplatky, perníky a trubičky/Oplatky neplněné";/cz/trvanlivé-potraviny/sladkosti/sušenky,-oplatky,-perníky-a-trubičky/oplatky-neplněné
815;"Trvanlivé potraviny/Sladkosti/Sušenky, oplatky, perníky a trubičky/Oplatky polomáčené";/cz/trvanlivé-potraviny/sladkosti/sušenky,-oplatky,-perníky-a-trubičky/oplatky-polomáčené
816;"Poctivá výroba Globus/Pekárna a cukrárna Globus/Chléb/Krájený chléb";/cz/poctivá-výroba-globus/pekárna-a-cukrárna-globus/chléb/krájený-chléb
